book_id,original_publication_year,title,author
2674,2006.0,Fragile Things: Short Fictions and Wonders,Neil Gaiman
2675,2010.0,Sister,Rosamund Lupton
2676,2007.0,"The Three-Body Problem (Remembrance of Earth’s Past, #1)",Liu Cixin
2677,2001.0,"Thief of Time (Discworld, #26; Death, #5)",Terry Pratchett
2678,2003.0,Superman: Red Son,Mark Millar
2679,2002.0,Three Junes,Julia Glass
2680,1791.0,The Autobiography of Benjamin Franklin,Benjamin Franklin
2681,2007.0,The Reason for God: Belief in an Age of Skepticism,Timothy J. Keller
2682,2012.0,"King of Thorns (The Broken Empire, #2)",Mark  Lawrence
2683,2012.0,"The Sins of the Father (The Clifton Chronicles, #2)",Jeffrey Archer
2684,2000.0,"Shadowland (The Mediator, #1)",Meg Cabot
2685,2009.0,"Killer (Pretty Little Liars, #6)",Sara Shepard
2686,2004.0,Blue Ocean Strategy: How To Create Uncontested Market Space And Make The Competition Irrelevant,W. Chan Kim
2687,2010.0,"Fang (Maximum Ride, #6)",James Patterson
2688,2011.0,The Peach Keeper,Sarah Addison Allen
2689,1984.0,The Napping House,Audrey Wood
2690,2015.0,"The Short Drop (Gibson Vaughn, #1)",Matthew FitzSimmons
2691,2007.0,"You Suck (A Love Story, #2)",Christopher Moore
2692,2014.0,"Beautiful Oblivion (The Maddox Brothers, #1)",Jamie McGuire
2693,1992.0,"A Fire Upon the Deep (Zones of Thought, #1)",Vernor Vinge
2694,1999.0,"Practicing the Power of Now: Essential Teachings, Meditations, and Exercises from the Power of Now",Eckhart Tolle
2695,1990.0,"The Face on the Milk Carton (Janie Johnson, #1)",Caroline B. Cooney
2696,1960.0,Put Me in the Zoo,Robert Lopshire
2697,2010.0,"Firelight (Firelight, #1)",Sophie Jordan
2698,1972.0,Invisible Cities,Italo Calvino
2699,2011.0,"Flat-Out Love (Flat-Out Love, #1)",Jessica Park
2700,2013.0,The Narrow Road to the Deep North,Richard Flanagan
2701,1983.0,"The Claiming of Sleeping Beauty (Sleeping Beauty, #1)",A.N. Roquelaure
2702,2002.0,"The Midwife: A Memoir of Birth, Joy, and Hard Times",Jennifer Worth
2703,1966.0,Hell's Angels: A Strange and Terrible Saga,Hunter S. Thompson
2704,2010.0,Then Came You,Jennifer Weiner
2705,1991.0,"The Awakening (The Vampire Diaries, #1)",L.J. Smith
2706,1994.0,"It Had to Be You (Chicago Stars, #1)",Susan Elizabeth Phillips
2707,2011.0,Boomerang: Travels in the New Third World,Michael   Lewis
2708,2010.0,Fly Away Home,Jennifer Weiner
2709,1830.0,The Red and the Black,Stendhal
2710,2004.0,"The Virgin's Lover (The Plantagenet and Tudor Novels, #13)",Philippa Gregory
2711,2007.0,"Incarceron (Incarceron, #1)",Catherine Fisher
2712,2011.0,"Awake at Dawn (Shadow Falls, #2)",C.C. Hunter
2713,2004.0,The Road to the Dark Tower: Exploring Stephen King's Magnum Opus,Bev Vincent
2714,2011.0,"Starcrossed (Starcrossed, #1)",Josephine Angelini
2715,2010.0,"Night Star (The Immortals, #5)",Alyson Noel
2716,1988.0,Dead Poets Society,N.H. Kleinbaum
2717,2015.0,Wreckage,Emily Bleeker
2718,1999.0,"The Fifth Elephant (Discworld, #24; City Watch, #5)",Terry Pratchett
2719,2006.0,"The Sorcerer in the North (Ranger's Apprentice, #5)",John Flanagan
2720,1946.0,Autobiography of a Yogi,Paramahansa Yogananda
2721,2011.0,"Hexed (The Iron Druid Chronicles, #2)",Kevin Hearne
2722,1981.0,"Scary Stories to Tell in the Dark (Scary Stories, #1)",Alvin Schwartz
2723,2016.0,Fool Me Once,Harlan Coben
2724,1946.0,Hiroshima,John Hersey
2725,2009.0,Hate List,Jennifer Brown
2726,2013.0,The Distance Between Us,Kasie West
2727,1975.0,"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",Karen Armstrong
2728,2013.0,"Abaddon's Gate (The Expanse, #3)",James S.A. Corey
2729,1924.0,Twenty Love Poems and a Song of Despair,Pablo Neruda
2730,1988.0,"The Cardinal of the Kremlin (Jack Ryan Universe, #5)",Tom Clancy
2731,1998.0,"No, David!",David Shannon
2732,1516.0,Utopia,Thomas More
2733,2007.0,"The Name of This Book Is Secret (Secret, #1)",Pseudonymous Bosch
2734,2014.0,"Dorothy Must Die (Dorothy Must Die, #1)",Danielle  Paige
2735,2006.0,The Husband,Dean Koontz
2736,2010.0,The Particular Sadness of Lemon Cake,Aimee Bender
2737,2003.0,"The Big Bad Wolf  (Alex Cross, #9)",James Patterson
2738,2000.0,Balzac and the Little Chinese Seamstress,Dai Sijie
2739,2014.0,Bad Feminist,Roxane Gay
2740,1980.0,"Petals on the Wind (Dollanganger, #2)",V.C. Andrews
2741,1975.0,Danny the Champion of the World,Roald Dahl
2742,2011.0,Battle Hymn of the Tiger Mother,Amy Chua
2743,2015.0,Nimona,Noelle Stevenson
2744,2005.0,Everyday Italian: 125 Simple and Delicious Recipes,Giada De Laurentiis
2745,1995.0,"From Potter's Field (Kay Scarpetta, #6)",Patricia Cornwell
2746,2005.0,"Mary, Mary (Alex Cross, #11)",James Patterson
2747,1985.0,Oranges Are Not the Only Fruit,Jeanette Winterson
2748,2013.0,"Grounded (Up in the Air, #3)",R.K. Lilley
2749,2007.0,I Too Had a Love Story,Ravinder Singh
2750,1947.0,"Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle, #1)",Betty MacDonald
2751,1997.0,"Trunk Music (Harry Bosch, #5; Harry Bosch Universe, #6)",Michael Connelly
2752,2014.0,"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",Dan   Harris
2753,2006.0,Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,Ina Garten
2754,1998.0,"Blood Work (Harry Bosch Universe, #8; Terry McCaleb #1)",Michael Connelly
2755,1972.0,The Gods Themselves,Isaac Asimov
2756,2010.0,"The Viper's Nest (39 Clues, #7)",Peter Lerangis
2757,1999.0,"Ahab's Wife, or The Star-Gazer",Sena Jeter Naslund
2758,2004.0,"Tsubasa: RESERVoir CHRoNiCLE, Vol. 01",CLAMP
2759,2000.0,"A Living Nightmare (Cirque Du Freak, #1)",Darren Shan
2760,2000.0,"The League of Extraordinary Gentlemen, Vol. 1",Alan Moore
2761,2002.0,Feed,M.T. Anderson
2762,2009.0,"Angels' Blood (Guild Hunter, #1)",Nalini Singh
2763,-431.0,Medea,Euripides
2764,2009.0,"The Demon King (Seven Realms, #1)",Cinda Williams Chima
2765,1955.0,Hinds' Feet on High Places,Hannah Hurnard
2766,1995.0,Black Hole,Charles Burns
2767,2014.0,"Saga, Vol. 3 (Saga, #3)",Brian K. Vaughan
2768,2014.0,"Personal (Jack Reacher, #19)",Lee Child
2769,2013.0,Z: A Novel of Zelda Fitzgerald,Therese Anne Fowler
2770,2005.0,A Man Without a Country,Kurt Vonnegut Jr.
2771,2009.0,When I Found You,Catherine Ryan Hyde
2772,2016.0,Lilac Girls,Martha Hall Kelly
2773,2008.0,"7th Heaven (Women's Murder Club, #7)",James Patterson
2774,2015.0,"Make Me (Jack Reacher, #20)",Lee Child
2775,2013.0,A Constellation of Vital Phenomena,Anthony Marra
2776,2012.0,"While It Lasts (Sea Breeze, #3)",Abbi Glines
2777,2012.0,The End of Your Life Book Club,Will Schwalbe
2778,2007.0,Two-Way Street,Lauren Barnholdt
2779,2012.0,"All In (The Blackstone Affair, #2)",Raine Miller
2780,2006.0,"The Siege of Macindaw (Ranger's Apprentice, #6)",John Flanagan
2781,1961.0,A Grief Observed,C.S. Lewis
2782,1998.0,"Transmetropolitan, Vol. 1: Back on the Street (Transmetropolitan, #1)",Warren Ellis
2783,1994.0,"Emperor Mage (Immortals, #3)",Tamora Pierce
2784,2010.0,Decision Points,George W. Bush
2785,2009.0,"Witch & Wizard (Witch & Wizard, #1)",James Patterson
2786,1972.0,"Julie of the Wolves (Julie of the Wolves, #1)",Jean Craighead George
2787,1975.0,Forever . . .,Judy Blume
2788,2015.0,The Wright Brothers,David McCullough
2789,1979.0,The Matarese Circle (Matarese #1),Robert Ludlum
2790,2008.0,American Lion: Andrew Jackson in the White House,Jon Meacham
2791,2012.0,"The Forgotten (John Puller, #2)",David Baldacci
2792,2015.0,"Shadows of Self (Mistborn, #5)",Brandon Sanderson
2793,2013.0,"Mad About the Boy (Bridget Jones, #3)",Helen Fielding
2794,1960.0,The Four Loves,C.S. Lewis
2795,2014.0,Archer's Voice,Mia Sheridan
2796,2011.0,The Lost Wife,Alyson Richman
2797,2004.0,History of Beauty,Umberto Eco
2798,1934.0,"I, Claudius (Claudius, #1)",Robert Graves
2799,2013.0,"The Testing (The Testing, #1)",Joelle Charbonneau
2800,2013.0,"Takedown Twenty (Stephanie Plum, #20)",Janet Evanovich
2801,2011.0,The Boy Who Sneaks in My Bedroom Window,Kirsty Moseley
2802,2006.0,"Terrier (Beka Cooper, #1)",Tamora Pierce
2803,2011.0,"First Grave on the Right (Charley Davidson, #1)",Darynda Jones
2804,2013.0,A House in the Sky,Amanda Lindhout
2805,2011.0,Anya's Ghost,Vera Brosgol
2806,1987.0,The Rules of Attraction,Bret Easton Ellis
2807,2005.0,"The Good, the Bad, and the Undead (The Hollows, #2)",Kim Harrison
2808,1988.0,"The Crystal Shard (Forgotten Realms: Icewind Dale, #1; Legend of Drizzt, #4)",R.A. Salvatore
2809,1966.0,Wide Sargasso Sea,Jean Rhys
2810,1965.0,The Magus,John Fowles
2811,1988.0,"King of the Murgos (The Malloreon, #2)",David Eddings
2812,2000.0,"On the Bright Side, I'm Now the Girlfriend of a Sex God (Confessions of Georgia Nicolson, #2)",Louise Rennison
2813,2014.0,"You (You, #1)",Caroline Kepnes
2814,2014.0,"Dreams of Gods & Monsters (Daughter of Smoke & Bone, #3)",Laini Taylor
2815,2007.0,Playing for Pizza,John Grisham
2816,2011.0,"Tiger's Curse (The Tiger Saga, #1)",Colleen Houck
2817,1985.0,Chapterhouse: Dune (Dune Chronicles #6),Frank Herbert
2818,2014.0,Brown Girl Dreaming,Jacqueline Woodson
2819,2010.0,"Feed (Newsflesh Trilogy, #1)",Mira Grant
2820,1998.0,Icy Sparks,Gwyn Hyman Rubio
2821,1917.0,"Anne's House of Dreams (Anne of Green Gables, #5)",L.M. Montgomery
2822,2006.0,"The Templar Legacy (Cotton Malone, #1)",Steve Berry
2823,1993.0,"J is for Judgment (Kinsey Millhone, #10)",Sue Grafton
2824,2009.0,The Physick Book of Deliverance Dane,Katherine Howe
2825,2000.0,"Deadhouse Gates (The Malazan Book of the Fallen, #2)",Steven Erikson
2826,2013.0,"Lick (Stage Dive, #1)",Kylie Scott
2827,1976.0,"Not a Penny More, Not a Penny Less",Jeffrey Archer
2828,2009.0,Best Served Cold,Joe Abercrombie
2829,2014.0,Elizabeth Is Missing,Emma Healey
2830,2005.0,"Consent to Kill (Mitch Rapp, #8)",Vince Flynn
2831,2010.0,The Warmth of Other Suns: The Epic Story of America's Great Migration,Isabel Wilkerson
2832,2014.0,The First Fifteen Lives of Harry August,Claire North
2833,2011.0,"The Prisoner of Heaven (The Cemetery of Forgotten Books, #3)",Carlos Ruiz Zafón
2834,1962.0,The Guns of August,Barbara W. Tuchman
2835,2001.0,"Separation of Power (Mitch Rapp, #5)",Vince Flynn
2836,1993.0,"Tomorrow, When the War Began (Tomorrow, #1)",John Marsden
2837,2009.0,"The Monuments Men: Allied Heroes, Nazi Thieves, and the Greatest Treasure Hunt in History",Robert M. Edsel
2838,2014.0,Love Letters to the Dead,Ava Dellaira
2839,2007.0,War Brides,Helen Bryan
2840,2016.0,Homegoing,Yaa Gyasi
2841,2010.0,Packing for Mars: The Curious Science of Life in the Void,Mary Roach
2842,2008.0,"Divine Justice (Camel Club, #4)",David Baldacci
2843,2010.0,"Kick-Ass (Kick-Ass, #1)",Mark Millar
2844,2006.0,Left to Tell: Discovering God Amidst the Rwandan Holocaust,Immaculée Ilibagiza
2845,2011.0,"Plague (Gone, #4)",Michael  Grant
2846,1854.0,Hard Times,Charles Dickens
2847,2011.0,La Vérité sur l'affaire Harry Quebert,Joël Dicker
2848,2015.0,A God in Ruins,Kate Atkinson
2849,2010.0,Caught,Harlan Coben
2850,2006.0,"Magic Study (Study, #2)",Maria V. Snyder
2851,2001.0,"Chobits, Vol. 1",CLAMP
2852,1999.0,Battle Royale,Koushun Takami
2853,2010.0,The Girl Who Chased the Moon,Sarah Addison Allen
2854,1950.0,A Town Like Alice,Nevil Shute
2855,2014.0,#GIRLBOSS,Sophia Amoruso
2856,2006.0,The Secret Life of CeeCee Wilkes,Diane Chamberlain
2857,1975.0,Crocodile on the Sandbank (Amelia Peabody #1),Elizabeth Peters
2858,2009.0,"Bed of Roses (Bride Quartet, #2)",Nora Roberts
2859,1994.0,"Debt of Honor (Jack Ryan Universe, #8)",Tom Clancy
2860,1956.0,Till We Have Faces,C.S. Lewis
2861,2001.0,"Point Blank (Alex Rider, #2)",Anthony Horowitz
2862,1986.0,Strangers,Dean Koontz
2863,2000.0,"The Kill Artist (Gabriel Allon, #1)",Daniel Silva
2864,2004.0,"Knuffle Bunny: A Cautionary Tale (Knuffle Bunny, #1)",Mo Willems
2865,1963.0,"The Gashlycrumb Tinies (The Vinegar Works, #1)",Edward Gorey
2866,2012.0,"The Long Earth (The Long Earth, #1)",Terry Pratchett
2867,2002.0,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,Steven Pressfield
2868,2004.0,"Existence (Existence Trilogy, #1)",Abbi Glines
2869,1981.0,What We Talk About When We Talk About Love,Raymond Carver
2870,1996.0,That Summer,Sarah Dessen
2871,2011.0,"Theft of Swords (The Riyria Revelations, #1-2)",Michael J. Sullivan
2872,2013.0,"Necessary Lies (Necessary Lies, #1)",Diane Chamberlain
2873,1977.0,Lucifer's Hammer,Larry Niven
2874,1996.0,Montana Sky,Nora Roberts
2875,1915.0,Of Human Bondage,W. Somerset Maugham
2876,2015.0,I Was Here,Gayle Forman
2877,1961.0,"The Complete Tales and Poems of Winnie-the-Pooh (Winnie-the-Pooh, #1-4)",A.A. Milne
2878,2004.0,"Alone (Detective D.D. Warren, #1)",Lisa Gardner
2879,1938.0,Mike Mulligan and His Steam Shovel,Virginia Lee Burton
2880,2013.0,"Divergent Series Complete Box Set (Divergent, #1-3)",Veronica Roth
2881,2007.0,"Making Money (Discworld, #36; Moist Von Lipwig, #2)",Terry Pratchett
2882,2010.0,"Happy Ever After (Bride Quartet, #4)",Nora Roberts
2883,1993.0,Harvesting the Heart,Jodi Picoult
2884,2013.0,"Never Fade (The Darkest Minds, #2)",Alexandra Bracken
2885,2008.0,Dewey: The Small-Town Library Cat Who Touched the World,Vicki Myron
2886,2013.0,"The School for Good and Evil (The School for Good and Evil, #1)",Soman Chainani
2887,2007.0,"For a Few Demons More (The Hollows, #5)",Kim Harrison
2888,2014.0,"The Secret Place (Dublin Murder Squad, #5)",Tana French
2889,2009.0,"Mistborn Trilogy Boxed Set (Mistborn, #1-3)",Brandon Sanderson
2890,1998.0,"The Coffin Dancer (Lincoln Rhyme, #2)",Jeffery Deaver
2891,2010.0,"The Emperor's Code (The 39 Clues, #8)",Gordon Korman
2892,1969.0,The Complete Adventures of Curious George,Margret Rey
2893,2011.0,"The Drop (Harry Bosch, #17; Harry Bosch Universe, #21)",Michael Connelly
2894,1992.0,"Sailor Moon, #1 (Sailor Moon, #1)",Naoko Takeuchi
2895,2014.0,Think Like a Freak,Steven D. Levitt
2896,2012.0,Drama,Raina Telgemeier
2897,2005.0,Assassination Vacation,Sarah Vowell
2898,1970.0,Nine Princes in Amber (The Chronicles of Amber #1),Roger Zelazny
2899,2014.0,The Museum of Extraordinary Things,Alice Hoffman
2900,2008.0,"Ender in Exile (Ender's Saga, #1.2)",Orson Scott Card
2901,2004.0,"Undead and Unwed (Undead, #1)",MaryJanice Davidson
2902,1996.0,The Fifth Mountain,Paulo Coelho
2903,1988.0,The Power of Myth,Joseph Campbell
2904,2014.0,"Lock In (Lock In, #1)",John Scalzi
2905,2013.0,Longbourn,Jo Baker
2906,2014.0,As You Wish: Inconceivable Tales from the Making of The Princess Bride,Cary Elwes
2907,1994.0,"Good Night, Gorilla",Peggy Rathmann
2908,2013.0,The Beginning of Everything,Robyn Schneider
2909,2009.0,"In Too Deep (The 39 Clues, #6)",Jude Watson
2910,1980.0,Catch Me If You Can: The True Story of a Real Fake,Frank W. Abagnale
2911,2001.0,"Narcissus in Chains (Anita Blake, Vampire Hunter, #10)",Laurell K. Hamilton
2912,1989.0,The Seat of the Soul,Gary Zukav
2913,2013.0,"Claim Me (Stark Trilogy, #2)",J. Kenner
2914,2006.0,Special Topics in Calamity Physics,Marisha Pessl
2915,2014.0,Bird Box,Josh Malerman
2916,2012.0,"Partials (Partials Sequence, #1)",Dan Wells
2917,2006.0,The Worst Hard Time: The Untold Story of Those Who Survived the Great American Dust Bowl,Timothy Egan
2918,2013.0,What She Left Behind,Ellen Marie Wiseman
2919,2008.0,"Wicked (Pretty Little Liars, #5)",Sara Shepard
2920,1999.0,"Transfer of Power (Mitch Rapp, #3)",Vince Flynn
2921,1965.0,Ariel,Sylvia Plath
2922,2012.0,"Batman, Volume 1: The Court of Owls",Scott Snyder
2923,1992.0,"Practical Demonkeeping (Pine Cove, #1)",Christopher Moore
2924,2006.0,"The Last Templar (Templar, #1)",Raymond Khoury
2925,2009.0,Official Book Club Selection: A Memoir According to Kathy Griffin,Kathy Griffin
2926,1979.0,The Book of Laughter and Forgetting,Milan Kundera
2927,1995.0,The Horse Whisperer,Nicholas Evans
2928,2009.0,Why Men Love Bitches: From Doormat to Dreamgirl—A Woman's Guide to Holding Her Own in a Relationship,Sherry Argov
2929,2010.0,"Wanted (Pretty Little Liars, #8)",Sara Shepard
2930,2008.0,"The Outlaw Demon Wails (The Hollows, #6)",Kim Harrison
2931,1884.0,Flatland: A Romance of Many Dimensions,Edwin A. Abbott
2932,2012.0,"The Diviners (The Diviners, #1)",Libba Bray
2933,2008.0,The Spectacular Now,Tim Tharp
2934,1956.0,The Art of Loving,Erich Fromm
2935,2007.0,"Gregor and the Code of Claw (Underland Chronicles, #5)",Suzanne Collins
2936,1990.0,"Eric (Discworld, #9; Rincewind #4)",Terry Pratchett
2937,1993.0,A Game of You (The Sandman #5),Neil Gaiman
2938,2004.0,The Other Side of the Story,Marian Keyes
2939,1975.0,Beach Music,Pat Conroy
2940,1994.0,"An Echo in the Darkness (Mark of the Lion, #2)",Francine Rivers
2941,2014.0,"The Kiss of Deception (The Remnant Chronicles, #1)",Mary E. Pearson
2942,1966.0,"Tai-Pan (Asian Saga, #2)",James Clavell
2943,2011.0,The Weird Sisters,Eleanor Brown
2944,2000.0,"The Truth (Discworld, #25; Industrial Revolution, #2)",Terry Pratchett
2945,2011.0,The Leftovers,Tom Perrotta
2946,1990.0,Flow: The Psychology of Optimal Experience,Mihaly Csikszentmihalyi
2947,1985.0,"Dragons of Winter Night (Dragonlance: Chronicles, #2)",Margaret Weis
2948,2010.0,Unbearable Lightness: A Story of Loss and Gain,Portia de Rossi
2949,2007.0,"Mine Till Midnight (The Hathaways, #1)",Lisa Kleypas
2950,1974.0,All the President's Men,Carl Bernstein
2951,2011.0,Wolfsbane (Nightshade #2; Nightshade World #5),Andrea Cremer
2952,1860.0,The Mill on the Floss,George Eliot
2953,2010.0,Super Sad True Love Story,Gary Shteyngart
2954,1982.0,"The Blue Sword (Damar, #1)",Robin McKinley
2955,2013.0,"Lover at Last (Black Dagger Brotherhood, #11)",J.R. Ward
2956,2011.0,Vampire Academy: The Ultimate Guide (Vampire Academy),Michelle Rowen
2957,1955.0,Surprised by Joy: The Shape of My Early Life,C.S. Lewis
2958,1979.0,"Gödel, Escher, Bach: An Eternal Golden Braid",Douglas R. Hofstadter
2959,2004.0,"Trickster's Queen (Daughter of the Lioness, #2)",Tamora Pierce
2960,1969.0,"The Poetry of Robert Frost (Collected Poems, Complete & Unabridged)",Robert Frost
2961,1993.0,"Freak the Mighty (Freak The Mighty, #1)",Rodman Philbrick
2962,2013.0,"This Is What Happy Looks Like (This is What Happy Looks Like, #1)",Jennifer E. Smith
2963,1997.0,What's So Amazing About Grace?,Philip Yancey
2964,2012.0,"Kill Shot (Mitch Rapp, #2)",Vince Flynn
2965,1990.0,"The Plains of Passage (Earth's Children, #4)",Jean M. Auel
2966,2013.0,"Hard Luck (Diary of a Wimpy Kid, #8)",Jeff Kinney
2967,2002.0,The Bookseller of Kabul,Åsne Seierstad
2968,2002.0,"The Merchant of Death (Pendragon, #1)",D.J. MacHale
2969,2009.0,The City & the City,China Miéville
2970,2001.0,"Fatal Voyage (Temperance Brennan, #4)",Kathy Reichs
2971,2009.0,"Magic Strikes (Kate Daniels, #3)",Ilona Andrews
2972,2012.0,"My Favorite Mistake (My Favorite Mistake, #1)",Chelsea M. Cameron
2973,1968.0,Airport,Arthur Hailey
2974,2011.0,"Angel (Maximum Ride, #7)",James Patterson
2975,2002.0,Kurt Vonnegut's Cat's Cradle (Modern Critical Interpretations),Harold Bloom
2976,1975.0,"Ramona the Brave (Ramona, #3)",Beverly Cleary
2977,1993.0,The Last Command,Timothy Zahn
2978,2012.0,The Emperor's Soul,Brandon Sanderson
2979,2008.0,Just After Sunset,Stephen King
2980,2006.0,Sold,Patricia McCormick
2981,2007.0,"Double Cross (Alex Cross, #13)",James Patterson
2982,1833.0,Eugene Onegin,Alexander Pushkin
2983,2013.0,"These Broken Stars (Starbound, #1)",Amie Kaufman
2984,2008.0,"Eon: Dragoneye Reborn (Eon, #1)",Alison Goodman
2985,1996.0,The View from Saturday,E.L. Konigsburg
2986,2012.0,"Hidden (House of Night, #10)",P.C. Cast
2987,2012.0,"Spell Bound (Hex Hall, #3)",Rachel Hawkins
2988,1930.0,"The Secret of the Old Clock (Nancy Drew, #1)",Carolyn Keene
2989,1997.0,"Plum Island (John Corey, #1)",Nelson DeMille
2990,1920.0,"The Story of Doctor Dolittle (Doctor Dolittle, #1)",Hugh Lofting
2991,2003.0,Second Glance,Jodi Picoult
2992,1971.0,"Frog and Toad Together (Frog and Toad, #2)",Arnold Lobel
2993,1948.0,The Lottery,Shirley Jackson
2994,2000.0,"Big Stone Gap (Big Stone Gap, #1)",Adriana Trigiani
2995,2007.0,"The Alexandria Link (Cotton Malone, #2)",Steve Berry
2996,2011.0,"The Gathering (Darkness Rising, #1)",Kelley Armstrong
2997,2013.0,"The Fiery Heart (Bloodlines, #4)",Richelle Mead
2998,2010.0,"Magic Bleeds (Kate Daniels, #4)",Ilona Andrews
